Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude,Rate
183000,4.06,9,1740,358,820,323,34.3,-118,Expensive
189000,4.26,23,3480,641,1950,682,34.3,-118,Expensive
194000,4.15,10,5780,1110,2920,1060,34.3,-118,Expensive
173000,4.48,28,1530,287,977,275,34.3,-118,Cheap
159000,4.03,32,2420,476,2290,419,34.3,-118,Cheap
218000,4.27,24,2920,601,1460,598,34.3,-118,Expensive
325000,4.9,13,2660,518,1470,521,34.3,-118,Expensive
270000,6.09,9,2380,395,1700,402,34.3,-118,Expensive
172000,3,31,1090,256,892,238,34.3,-118,Cheap
192000,3.67,16,2500,551,2310,567,34.3,-118,Expensive
183000,3.05,24,3670,890,3150,810,34.3,-118,Expensive
190000,4.29,18,4260,987,3400,955,34.3,-118,Expensive
432000,9.29,26,4520,611,1710,581,34.3,-118,Expensive
319000,6.87,27,2540,389,1070,386,34.3,-118,Expensive
286000,6.65,31,3510,585,1960,588,34.3,-118,Expensive
356000,7.06,25,1020,145,357,147,34.3,-118,Expensive
374000,8.12,18,7500,976,3190,955,34.3,-119,Expensive
344000,7.51,24,6150,868,2710,875,34.3,-119,Expensive
302000,6.39,29,4240,653,1890,631,34.3,-119,Expensive
319000,6.42,29,1290,194,525,187,34.3,-119,Expensive
475000,7.75,28,2270,320,868,312,34.3,-119,Expensive
451000,8.85,17,4540,621,2140,597,34.3,-119,Expensive
152000,4.3,27,2680,652,2660,623,34.3,-118,Cheap
160000,3.48,35,4090,919,3990,906,34.3,-118,Cheap
377000,6.72,18,5480,780,2480,764,34.3,-119,Expensive
429000,8.11,16,8880,1240,3470,1200,34.3,-119,Expensive
500000,10.9,10,7670,999,3520,998,34.3,-119,Expensive
376000,8.22,22,4420,622,2000,582,34.3,-119,Expensive
341000,7.08,4,7000,1150,2910,1090,34.3,-119,Expensive
152000,3.57,38,1530,332,1300,340,34.3,-118,Cheap
218000,5.59,23,1660,302,1240,283,34.3,-118,Expensive
223000,5.14,33,1550,264,881,289,34.3,-118,Expensive
227000,5.31,35,2130,368,1130,341,34.3,-118,Expensive
227000,5.56,35,1510,274,873,254,34.3,-118,Expensive
192000,2.74,17,1440,282,523,270,34.3,-118,Expensive
221000,5.74,35,1150,185,741,178,34.3,-118,Expensive
224000,4.93,34,1230,222,702,222,34.3,-118,Expensive
217000,5,33,2650,449,1300,437,34.3,-118,Expensive
186000,3.71,33,1190,229,839,230,34.3,-118,Expensive
196000,5.13,35,1580,300,1010,265,34.3,-118,Expensive
180000,4.8,30,1580,282,1000,284,34.3,-118,Cheap
172000,2.62,28,1870,463,1180,440,34.3,-118,Cheap
158000,3.53,36,1110,275,1330,266,34.3,-118,Cheap
142000,3.36,29,1700,419,1620,371,34.3,-118,Cheap
196000,4.84,35,1720,311,992,315,34.3,-118,Expensive
205000,4.38,36,1450,270,808,275,34.3,-118,Expensive
210000,4.17,35,1640,300,894,302,34.3,-118,Expensive
210000,5.09,33,1360,247,738,235,34.3,-118,Expensive
217000,4.95,36,1390,254,761,262,34.3,-118,Expensive
224000,4.21,33,2200,433,1140,407,34.3,-118,Expensive
209000,3.7,32,2220,422,1060,427,34.3,-118,Expensive
199000,3.89,34,1300,289,650,291,34.3,-118,Expensive
218000,5.58,35,1900,344,1120,347,34.3,-118,Expensive
238000,5.75,36,1770,296,938,304,34.3,-118,Expensive
240000,4.66,27,2720,468,1160,419,34.3,-118,Expensive
196000,4.15,34,1730,399,1120,401,34.3,-118,Expensive
195000,5.16,36,1950,395,1040,375,34.3,-118,Expensive
217000,4.97,35,1440,276,795,268,34.3,-118,Expensive
223000,5.11,35,1870,335,1070,337,34.3,-118,Expensive
233000,4.33,33,2090,383,960,362,34.3,-118,Expensive
226000,5.57,34,4880,815,2520,781,34.3,-118,Expensive
236000,4.58,33,3050,527,1580,507,34.3,-118,Expensive
222000,4.87,35,2240,390,1150,416,34.3,-119,Expensive
244000,5.41,34,3580,565,1690,524,34.3,-119,Expensive
380000,7.82,33,1980,271,801,287,34.3,-119,Expensive
223000,4.05,34,3790,771,1970,738,34.3,-119,Expensive
252000,4.1,36,2280,429,1000,419,34.3,-119,Expensive
271000,5.56,36,3200,538,1500,499,34.3,-119,Expensive
329000,5.38,32,1930,298,948,314,34.3,-119,Expensive
308000,8.18,18,3670,577,1590,550,34.3,-119,Expensive
312000,5.69,22,5300,838,2370,807,34.3,-119,Expensive
348000,6.74,28,2310,300,931,302,34.3,-119,Expensive
321000,5.63,33,1930,305,896,293,34.3,-119,Expensive
500000,10.9,23,4960,592,1930,586,34.3,-119,Expensive
445000,8.2,21,4020,536,1510,529,34.3,-119,Expensive
353000,8.14,25,4920,661,2180,625,34.3,-119,Expensive
237000,4.83,33,2830,510,1340,504,34.3,-119,Expensive
254000,3.78,21,8850,2140,4720,1980,34.3,-119,Expensive
333000,5.54,29,2470,354,1110,397,34.3,-119,Expensive
291000,4.66,11,7850,1660,3560,1500,34.3,-119,Expensive
261000,3.55,25,8390,1870,4480,1750,34.3,-118,Expensive
258000,5,28,4050,712,2160,746,34.3,-118,Expensive
500000,9.6,20,7380,845,2800,872,34.3,-119,Expensive
357000,7.17,20,8150,1130,3560,1050,34.3,-119,Expensive
376000,6.01,17,5410,895,2340,882,34.2,-119,Expensive
277000,4.83,9,4760,924,1880,915,34.2,-119,Expensive
262000,6.32,15,10900,1650,4180,1580,34.3,-119,Expensive
272000,5.64,18,6150,1070,3010,1030,34.3,-119,Expensive
277000,5.51,16,8300,1510,3900,1450,34.3,-119,Expensive
278000,6.51,18,1380,225,670,205,34.2,-119,Expensive
334000,6.86,25,2760,410,1170,439,34.2,-119,Expensive
350000,6.13,18,897,142,263,110,34.2,-119,Expensive
327000,6.14,26,3730,572,1720,530,34.2,-119,Expensive
334000,7.33,24,5260,758,2470,780,34.2,-119,Expensive
230000,3.26,19,8870,2360,5010,2190,34.2,-119,Expensive
255000,3.03,17,6590,1530,4460,1460,34.2,-119,Expensive
500000,8.56,31,1960,243,697,242,34.3,-119,Expensive
500000,8.17,23,2980,362,1210,378,34.2,-119,Expensive
273000,5.61,34,5100,778,2240,778,34.3,-119,Expensive
237000,3.24,26,3240,647,1530,590,34.2,-119,Expensive
193000,3.62,15,9720,2390,4990,2230,34.3,-119,Expensive
420000,8.75,20,4680,609,1950,609,34.3,-119,Expensive
281000,5.52,23,4880,769,2120,725,34.3,-119,Expensive
248000,5.51,36,3220,529,1710,539,34.2,-119,Expensive
222000,4.69,36,2410,432,1240,454,34.2,-119,Expensive
222000,4.97,22,3280,648,1750,585,34.2,-119,Expensive
230000,4.1,29,3910,773,2040,727,34.2,-119,Expensive
169000,3.41,14,4410,1210,2680,1130,34.2,-119,Cheap
235000,4.89,35,1920,314,1020,340,34.2,-119,Expensive
230000,4.88,35,1970,339,950,340,34.2,-119,Expensive
229000,4.01,17,6020,1460,3060,1350,34.2,-119,Expensive
500000,8.86,24,4340,558,1510,549,34.3,-119,Expensive
484000,8.65,31,5300,664,1990,657,34.2,-119,Expensive
477000,7.28,36,3320,448,1190,423,34.2,-119,Expensive
419000,3.09,6,3220,949,2300,876,34.2,-119,Expensive
472000,8.38,35,1470,210,735,219,34.2,-119,Expensive
323000,3.39,20,6330,1540,2960,1510,34.3,-119,Expensive
264000,3.1,24,4630,1160,2360,1080,34.2,-119,Expensive
275000,2.91,24,2720,719,3020,644,34.2,-119,Expensive
233000,4.38,35,3420,601,1690,574,34.2,-119,Expensive
230000,3.24,27,2130,543,1070,528,34.2,-119,Expensive
322000,6.28,26,2640,378,1190,401,34.3,-119,Expensive
408000,4.35,21,5750,1080,2230,1020,34.2,-119,Expensive
245000,2.87,25,4410,1020,4580,1010,34.2,-119,Expensive
454000,4.79,27,4580,918,2250,850,34.2,-119,Expensive
318000,3.23,21,4620,1100,2890,1030,34.2,-119,Expensive
240000,3.03,32,4040,984,2680,941,34.2,-119,Expensive
212000,3.62,34,2190,513,1300,497,34.2,-119,Expensive
241000,4.13,29,1750,342,1320,333,34.2,-119,Expensive
212000,5.28,34,2090,380,1210,380,34.3,-118,Expensive
171000,3.86,11,5360,1160,2780,1030,34.2,-118,Cheap
239000,4.54,21,2690,477,1330,456,34.3,-118,Expensive
255000,2.31,19,2410,661,1860,621,34.2,-118,Expensive
268000,6.65,32,2620,412,1290,414,34.2,-118,Expensive
254000,5.02,30,2870,470,1340,458,34.3,-118,Expensive
244000,5.29,35,2710,446,1220,445,34.2,-118,Expensive
262000,6.1,34,1970,316,917,307,34.2,-118,Expensive
241000,4.82,32,2330,389,969,331,34.3,-119,Expensive
257000,6.16,32,2410,380,1040,344,34.3,-119,Expensive
315000,5.94,34,2630,412,1110,423,34.2,-119,Expensive
319000,4.52,26,3080,573,1590,586,34.2,-119,Expensive
242000,5.27,32,4370,683,2040,693,34.2,-118,Expensive
238000,5.03,30,1760,314,899,288,34.2,-118,Expensive
160000,2.5,22,8350,2720,9140,2450,34.2,-118,Cheap
259000,4.76,35,1960,310,919,297,34.2,-118,Expensive
273000,6.53,30,1760,263,761,292,34.2,-118,Expensive
240000,4.55,29,3350,707,1750,650,34.2,-118,Expensive
169000,2.71,20,4610,1500,5350,1380,34.2,-118,Cheap
155000,3.02,16,6340,1770,4720,1630,34.2,-118,Cheap
152000,3.45,38,921,239,1020,241,34.3,-118,Cheap
184000,4.72,36,1180,220,775,218,34.2,-118,Expensive
171000,4.02,36,1490,313,1220,296,34.2,-118,Cheap
177000,4.58,35,1510,281,1030,286,34.2,-118,Cheap
179000,4.59,35,1030,195,753,185,34.2,-118,Cheap
176000,3.13,38,490,101,402,100,34.2,-118,Cheap
165000,4.08,34,1100,212,949,212,34.3,-118,Cheap
154000,3.92,28,1080,288,1380,293,34.3,-118,Cheap
159000,3.64,32,2430,553,2320,532,34.3,-118,Cheap
174000,5.51,34,325,60,433,83,34.3,-118,Cheap
176000,3.7,35,1580,324,1480,351,34.3,-118,Cheap
163000,3.98,21,2140,565,1800,497,34.3,-118,Cheap
137000,3.51,11,9050,2190,7100,2040,34.2,-118,Cheap
158000,2.36,15,5740,1770,4620,1580,34.2,-118,Cheap
206000,3.09,7,3300,794,2340,647,34.2,-118,Expensive
174000,4.9,33,1120,231,1040,236,34.3,-118,Cheap
179000,3.71,35,1420,261,995,272,34.2,-118,Cheap
183000,4.47,35,1490,293,1110,288,34.2,-118,Expensive
184000,4.09,36,1660,301,1230,307,34.2,-118,Expensive
178000,3.73,35,2340,435,1530,399,34.2,-118,Cheap
187000,5.66,33,2480,457,1570,446,34.2,-118,Expensive
233000,5.38,29,1810,323,1230,310,34.2,-118,Expensive
182000,4.44,35,2050,390,1290,385,34.2,-118,Expensive
184000,4.68,36,1380,265,896,246,34.2,-118,Expensive
189000,4.54,34,1550,279,1010,288,34.2,-118,Expensive
177000,3.4,35,1230,228,720,231,34.2,-118,Cheap
174000,3.96,37,1740,369,1060,356,34.2,-118,Cheap
173000,4.01,37,1280,241,987,233,34.2,-118,Cheap
183000,4.04,36,1730,387,1100,353,34.2,-118,Expensive
185000,3.66,34,1590,360,1080,340,34.2,-118,Expensive
184000,3.81,41,1030,214,664,223,34.2,-118,Expensive
178000,3.33,39,1530,344,913,314,34.2,-118,Cheap
182000,4.53,43,2260,429,1420,442,34.2,-118,Expensive
171000,2.63,35,2290,617,2220,566,34.2,-118,Cheap
168000,3.96,39,1500,333,998,309,34.2,-118,Cheap
184000,2.87,31,2060,601,2400,579,34.2,-118,Expensive
183000,2.07,24,3440,1170,4630,1100,34.2,-118,Expensive
184000,2.58,25,4390,1370,3780,1270,34.2,-118,Expensive
186000,2.77,8,2610,786,1800,695,34.2,-118,Expensive
145000,2.59,19,9900,2810,7310,2660,34.2,-118,Cheap
179000,3.46,36,1190,266,718,248,34.2,-118,Cheap
185000,4.87,37,1670,335,1010,343,34.2,-118,Expensive
169000,2.88,41,1440,325,1010,322,34.2,-118,Cheap
169000,2.83,41,1580,399,1160,378,34.2,-118,Cheap
234000,4.27,34,2300,429,1450,455,34.2,-118,Expensive
176000,2.42,17,3670,1210,2640,1050,34.2,-118,Cheap
187000,3.66,36,1370,295,774,306,34.2,-118,Expensive
186000,3.64,43,1220,222,729,230,34.2,-118,Expensive
192000,2.98,30,2450,544,1750,506,34.2,-118,Expensive
193000,4.02,35,2220,459,1590,446,34.2,-118,Expensive
181000,4.82,45,972,181,554,187,34.2,-118,Expensive
184000,3.66,36,2560,540,1560,491,34.2,-118,Expensive
190000,4,37,1400,266,889,274,34.2,-118,Expensive
232000,4.88,38,983,185,513,170,34.3,-118,Expensive
229000,4.11,40,1280,246,594,236,34.2,-118,Expensive
165000,3.6,32,1440,317,1180,311,34.2,-118,Cheap
152000,3.55,17,1790,463,1670,448,34.2,-118,Cheap
158000,1.36,38,125,42,63,29,34.2,-118,Cheap
180000,4.78,35,2550,545,1850,503,34.2,-118,Cheap
182000,3.01,18,3410,831,3000,795,34.2,-118,Expensive
162000,2.15,43,1190,299,1180,320,34.2,-118,Cheap
173000,4.12,36,1640,349,1410,337,34.2,-118,Cheap
211000,5.35,35,2830,518,1580,524,34.2,-118,Expensive
240000,5.59,35,1790,292,897,267,34.2,-118,Expensive
165000,3.69,40,712,149,533,155,34.2,-118,Cheap
187000,5.08,35,1790,334,1280,345,34.2,-118,Expensive
179000,3.68,32,1870,441,1520,432,34.2,-118,Cheap
172000,2.67,14,2810,868,2730,803,34.2,-118,Cheap
178000,2.38,20,1180,344,864,318,34.2,-118,Cheap
171000,3.77,35,1470,303,1300,300,34.2,-118,Cheap
179000,3.08,33,1980,484,1670,466,34.2,-118,Cheap
199000,4.19,34,3000,589,1940,568,34.2,-118,Expensive
237000,5.16,29,2890,543,1640,540,34.2,-118,Expensive
188000,1,34,161,48,66,33,34.2,-118,Expensive
207000,5.67,34,1530,278,1060,274,34.2,-118,Expensive
176000,3.16,36,1390,326,1180,303,34.2,-118,Cheap
177000,4.29,36,2080,455,1940,484,34.2,-118,Cheap
176000,3.71,34,2270,558,2160,484,34.2,-118,Cheap
174000,2.9,11,2130,581,1990,530,34.2,-118,Cheap
150000,2.27,32,362,100,348,102,34.2,-118,Cheap
183000,2.83,15,2490,742,1990,670,34.2,-118,Expensive
160000,3.77,37,1510,348,1550,351,34.2,-118,Cheap
154000,3.02,41,1560,374,1670,389,34.2,-118,Cheap
153000,1.89,41,337,65,198,50,34.2,-118,Cheap
170000,3.8,42,715,145,730,158,34.2,-118,Cheap
182000,3.01,23,4140,1170,3910,1070,34.2,-118,Expensive
177000,2.03,17,2590,1030,3950,973,34.2,-118,Cheap
160000,3.75,33,2030,470,1990,423,34.2,-118,Cheap
172000,2.99,34,2200,609,2490,597,34.2,-118,Cheap
171000,2.32,38,1360,395,1800,405,34.2,-118,Cheap
170000,2.89,33,1440,309,1380,306,34.2,-118,Cheap
176000,4.14,11,2920,685,1510,664,34.2,-118,Cheap
189000,2.96,34,1470,423,995,386,34.2,-118,Expensive
195000,2.88,36,2230,605,1930,599,34.2,-118,Expensive
199000,3.16,33,1830,512,1350,500,34.2,-118,Expensive
185000,2.67,19,2890,821,2200,705,34.2,-118,Expensive
192000,3.05,41,2000,485,1440,461,34.2,-118,Expensive
163000,2.1,23,1880,710,2560,657,34.2,-118,Cheap
181000,2.22,19,2010,732,3480,731,34.2,-118,Expensive
172000,2.1,41,2920,867,2750,836,34.2,-118,Cheap
176000,2.44,37,1430,394,1670,404,34.2,-118,Cheap
188000,2.43,32,993,285,1040,248,34.2,-118,Expensive
212000,3.69,13,4860,1290,3350,1200,34.2,-118,Expensive
181000,3.63,37,934,231,587,230,34.2,-118,Expensive
226000,2.84,30,2390,655,1990,609,34.2,-118,Expensive
191000,3.04,35,2180,599,1480,574,34.2,-118,Expensive
200000,4.14,39,1170,242,612,247,34.2,-118,Expensive
217000,3.52,32,2730,654,2210,610,34.2,-118,Expensive
222000,1.95,24,3150,908,2850,839,34.2,-118,Expensive
194000,3.98,42,779,145,450,148,34.2,-118,Expensive
223000,3.34,34,2620,572,2000,573,34.2,-118,Expensive
232000,2.24,27,3200,970,3400,948,34.2,-118,Expensive
290000,3.02,28,3390,815,2240,737,34.2,-118,Expensive
270000,2.26,33,3350,790,2320,775,34.2,-118,Expensive
231000,2.62,33,3290,830,2280,786,34.2,-118,Expensive
226000,3.16,27,3760,880,2020,812,34.2,-118,Expensive
336000,3.67,31,2890,646,1630,637,34.2,-118,Expensive
202000,3.36,30,1320,353,856,333,34.2,-118,Expensive
268000,3.91,33,2720,662,1550,597,34.2,-118,Expensive
282000,3.89,31,2420,510,1100,507,34.2,-118,Expensive
382000,5.71,40,1010,150,449,166,34.2,-118,Expensive
191000,3.66,45,1110,225,595,228,34.2,-118,Expensive
238000,4.72,43,1840,356,966,323,34.2,-118,Expensive
262000,3.01,30,2010,513,1050,496,34.2,-118,Expensive
225000,2.8,37,1990,425,939,400,34.2,-118,Expensive
217000,4.11,30,521,126,306,129,34.2,-118,Expensive
262000,3.6,35,1630,356,862,368,34.2,-118,Expensive
313000,3.57,32,3720,899,1910,791,34.2,-118,Expensive
286000,3.4,27,3590,911,1890,871,34.2,-118,Expensive
204000,3,25,3790,989,2450,876,34.2,-118,Expensive
240000,2.93,42,1960,389,985,414,34.2,-118,Expensive
242000,3.35,26,3350,818,1600,773,34.2,-118,Expensive
224000,3.39,44,477,91,220,112,34.2,-118,Expensive
193000,2.42,36,904,191,627,191,34.2,-118,Expensive
365000,2.33,45,1180,250,471,228,34.2,-118,Expensive
385000,3.81,35,1350,284,501,262,34.2,-118,Expensive
365000,4.3,34,2640,580,1150,551,34.2,-118,Expensive
466000,6.37,32,3060,505,1160,510,34.2,-118,Expensive
331000,4.69,35,2030,428,879,402,34.2,-118,Expensive
182000,2.74,42,1310,289,950,302,34.2,-118,Expensive
191000,3.01,40,2080,568,1400,526,34.2,-118,Expensive
165000,2.14,27,4830,1530,3850,1430,34.2,-118,Cheap
200000,2.48,24,1980,651,2250,574,34.2,-118,Expensive
239000,2.82,33,1590,454,739,392,34.2,-118,Expensive
222000,3.66,40,1700,372,835,385,34.2,-118,Expensive
190000,2.97,36,1610,373,1220,374,34.2,-118,Expensive
178000,3.4,42,1140,300,643,252,34.2,-118,Cheap
186000,3.31,44,901,179,473,179,34.2,-118,Expensive
177000,1.99,30,977,264,736,258,34.2,-118,Cheap
177000,2.92,35,2950,794,2110,746,34.2,-118,Cheap
174000,2.56,32,3550,1060,3130,1010,34.2,-118,Cheap
200000,2.31,31,1110,354,1120,334,34.2,-118,Expensive
200000,2.52,31,1940,505,1580,466,34.2,-118,Expensive
192000,3.26,42,1710,416,1350,427,34.2,-118,Expensive
276000,3.9,35,2790,663,1630,614,34.2,-118,Expensive
366000,3.88,27,3280,648,1380,615,34.2,-118,Expensive
292000,4.38,35,1980,384,882,406,34.2,-118,Expensive
293000,3.44,32,3200,696,1570,621,34.2,-118,Expensive
342000,5.45,35,2920,507,1130,485,34.2,-118,Expensive
337000,5.93,37,1980,331,794,340,34.2,-118,Expensive
354000,4.03,34,2460,489,1140,463,34.2,-118,Expensive
343000,3.42,41,2050,478,850,490,34.2,-118,Expensive
334000,4.57,40,1130,184,452,187,34.2,-118,Expensive
365000,5.15,27,2800,602,1070,535,34.1,-118,Expensive
360000,6.14,31,2240,363,914,370,34.2,-118,Expensive
368000,3.9,28,4660,1040,1960,961,34.2,-118,Expensive
275000,4.19,14,577,150,372,130,34.2,-118,Expensive
386000,3.66,25,2770,566,1200,545,34.2,-118,Expensive
269000,2.27,24,4440,1280,2420,1180,34.2,-118,Expensive
222000,3.35,24,6350,1550,2950,1490,34.2,-118,Expensive
284000,3.21,28,2790,748,1350,697,34.2,-118,Expensive
265000,3.19,26,6430,1610,2810,1490,34.2,-118,Expensive
414000,5.12,46,1580,279,603,283,34.2,-118,Expensive
445000,5.16,37,1390,286,547,258,34.2,-118,Expensive
192000,2.77,30,2020,622,1360,557,34.2,-118,Expensive
309000,3.32,46,2610,593,1060,585,34.2,-118,Expensive
319000,3.73,31,2200,501,944,474,34.2,-118,Expensive
194000,2.39,44,2300,560,1540,528,34.2,-118,Expensive
185000,2.38,15,3330,1010,2680,857,34.2,-118,Expensive
184000,2.41,42,600,171,377,181,34.2,-118,Expensive
221000,2.28,10,1430,473,1440,429,34.2,-118,Expensive
325000,0.82,6,854,350,542,321,34.2,-118,Expensive
250000,2.72,6,6530,2010,3300,1790,34.2,-118,Expensive
225000,3.61,10,2610,748,1370,680,34.2,-118,Expensive
263000,3.64,25,2450,618,1050,578,34.2,-118,Expensive
282000,4.41,40,1970,382,774,352,34.2,-118,Expensive
274000,2.48,43,2850,709,1510,670,34.2,-118,Expensive
325000,4.08,32,2460,556,989,493,34.2,-118,Expensive
232000,3.51,17,4150,1150,1810,1040,34.2,-118,Expensive
209000,3.11,11,2900,871,1660,789,34.2,-118,Expensive
323000,5.14,45,1760,335,822,342,34.2,-118,Expensive
418000,4.35,42,2300,442,862,429,34.2,-118,Expensive
500000,4.15,35,2250,393,783,402,34.1,-118,Expensive
141000,2.77,20,4090,1270,2820,1050,34.2,-118,Cheap
227000,4.13,26,2870,671,1960,640,34.2,-118,Expensive
241000,2.92,28,1730,435,1200,417,34.2,-118,Expensive
221000,3.24,20,5760,1480,4030,1370,34.2,-118,Expensive
196000,2.19,30,2330,733,2170,707,34.2,-118,Expensive
202000,2.97,19,3670,1150,2660,1090,34.2,-118,Expensive
203000,3.53,13,2930,816,1870,802,34.2,-118,Expensive
187000,3.5,7,2080,657,1460,535,34.2,-118,Expensive
220000,2.97,34,2510,603,1810,584,34.2,-118,Expensive
229000,2.9,20,3940,1140,2480,1000,34.2,-118,Expensive
197000,3.39,25,2880,723,2080,649,34.2,-118,Expensive
190000,2.9,26,2030,559,1550,513,34.2,-118,Expensive
93800,2.2,22,3430,1210,3620,1090,34.2,-118,Cheap
225000,1.36,25,1130,449,746,420,34.2,-118,Expensive
202000,3.17,23,2090,571,1810,553,34.2,-118,Expensive
216000,5.21,35,1110,206,515,202,34.2,-118,Expensive
218000,3.92,34,1620,344,938,305,34.2,-119,Expensive
255000,2.44,12,3830,1080,2260,967,34.2,-118,Expensive
192000,2.7,23,2850,864,2250,777,34.2,-118,Expensive
221000,2.86,20,5700,1590,3810,1380,34.2,-118,Expensive
210000,3.88,36,2060,423,1130,423,34.2,-118,Expensive
282000,2.71,25,4590,1480,2720,1200,34.2,-118,Expensive
293000,3.89,33,3880,943,2110,843,34.2,-118,Expensive
191000,2.56,27,1570,450,1040,455,34.2,-118,Expensive
231000,2.58,18,2730,800,2100,742,34.2,-118,Expensive
206000,3.09,22,4860,1350,2520,1260,34.2,-118,Expensive
192000,2.47,37,1070,254,739,253,34.2,-118,Expensive
234000,2.72,20,5990,1820,4830,1630,34.2,-118,Expensive
256000,6.11,35,1490,295,779,309,34.2,-118,Expensive
238000,3.11,29,3050,694,1940,679,34.2,-118,Expensive
235000,2.74,36,2700,623,1540,554,34.2,-118,Expensive
226000,2.52,35,1720,478,1630,495,34.2,-118,Expensive
233000,2.94,17,2930,950,2520,889,34.2,-118,Expensive
246000,4.13,27,3440,739,1830,712,34.2,-118,Expensive
244000,5,37,1520,344,983,347,34.2,-118,Expensive
216000,2.67,19,3490,959,2280,835,34.2,-118,Expensive
199000,2.46,29,1600,459,1140,438,34.2,-118,Expensive
271000,2.64,22,2050,568,1250,572,34.2,-118,Expensive
221000,2.23,36,2080,496,1210,528,34.2,-118,Expensive
178000,2.89,11,2890,951,2170,768,34.2,-118,Cheap
154000,2.2,17,1550,592,2420,556,34.2,-118,Cheap
181000,2.23,11,2480,900,2470,855,34.2,-118,Expensive
158000,2.02,22,2520,826,3350,713,34.2,-118,Cheap
174000,3.09,27,2580,719,2040,718,34.2,-118,Cheap
225000,5.09,41,1100,196,495,196,34.2,-118,Expensive
229000,3.72,39,1810,388,839,380,34.2,-118,Expensive
246000,3.69,34,1840,442,861,417,34.2,-118,Expensive
251000,4.51,33,1790,386,844,397,34.2,-118,Expensive
253000,3.46,35,1820,465,1340,419,34.2,-118,Expensive
215000,2.25,35,972,270,550,256,34.2,-118,Expensive
287000,3.81,25,4970,1130,1940,958,34.2,-118,Expensive
225000,3.6,33,2080,486,1020,450,34.2,-118,Expensive
210000,2.62,25,3830,1110,2330,1020,34.2,-118,Expensive
286000,4.38,33,2130,414,1060,391,34.2,-118,Expensive
266000,2.7,33,1680,404,933,412,34.2,-118,Expensive
353000,4.45,34,2180,424,906,429,34.2,-118,Expensive
500000,11.2,42,777,102,284,113,34.2,-118,Expensive
279000,3.28,29,2690,642,1090,599,34.2,-118,Expensive
380000,4.05,34,2620,467,1230,476,34.2,-118,Expensive
329000,4.12,35,3080,642,1360,623,34.2,-118,Expensive
338000,4.04,33,1620,322,580,311,34.2,-118,Expensive
273000,3.71,22,4980,1360,2240,1220,34.2,-118,Expensive
277000,3.24,21,2150,527,996,470,34.2,-118,Expensive
261000,4.33,33,3100,687,1390,658,34.2,-118,Expensive
309000,4.19,24,2810,675,1460,620,34.2,-118,Expensive
274000,3.15,22,6710,1740,2620,1610,34.2,-118,Expensive
315000,4.47,33,2540,500,1040,492,34.2,-118,Expensive
280000,4.44,28,2800,622,1170,545,34.2,-118,Expensive
299000,4.38,26,2550,647,1100,540,34.2,-118,Expensive
227000,2.88,22,6060,1830,4880,1700,34.2,-119,Expensive
199000,3.99,32,2590,566,1600,547,34.2,-119,Expensive
224000,4.67,35,1660,300,1000,309,34.2,-119,Expensive
202000,4.16,37,1600,349,1010,366,34.2,-119,Expensive
204000,4.13,33,2210,453,1240,419,34.2,-119,Expensive
222000,4.35,36,2790,523,1330,472,34.2,-119,Expensive
236000,4.96,36,1250,229,629,245,34.2,-119,Expensive
216000,5.57,36,1660,310,817,308,34.2,-119,Expensive
209000,4.18,36,1950,387,1160,392,34.2,-119,Expensive
224000,4.7,36,2400,421,1060,398,34.2,-119,Expensive
213000,4.86,36,1490,285,766,272,34.2,-119,Expensive
195000,5.03,35,1280,222,959,226,34.2,-119,Expensive
203000,5.52,35,1620,272,1050,248,34.2,-119,Expensive
207000,4.33,36,2390,424,1490,427,34.2,-119,Expensive
211000,5.13,34,1660,299,762,282,34.2,-119,Expensive
200000,4.66,29,4100,849,2630,867,34.2,-119,Expensive
213000,2.94,18,3120,796,1860,725,34.2,-119,Expensive
246000,5.06,35,2590,490,1430,434,34.2,-119,Expensive
205000,4.43,35,1840,329,1040,317,34.2,-119,Expensive
197000,3.53,36,1290,242,788,248,34.2,-119,Expensive
197000,4.32,34,1600,294,819,306,34.2,-119,Expensive
209000,3.82,33,3910,838,2100,810,34.2,-119,Expensive
190000,3.73,13,8330,1850,4130,1770,34.2,-119,Expensive
200000,4.36,35,2890,594,1760,581,34.2,-119,Expensive
205000,3.23,33,3270,818,2120,763,34.2,-119,Expensive
200000,4.51,35,1670,332,807,311,34.2,-119,Expensive
209000,4.18,35,1610,308,850,330,34.2,-119,Expensive
188000,4.09,37,2070,434,1030,414,34.2,-119,Expensive
194000,4.56,36,1330,287,823,273,34.2,-119,Expensive
204000,2.23,42,1560,322,884,334,34.2,-119,Expensive
263000,4.23,33,2330,479,1170,472,34.2,-119,Expensive
228000,3.7,34,2870,581,1350,535,34.2,-119,Expensive
229000,5.3,35,2540,418,1160,421,34.2,-119,Expensive
