Median House Price,Median Income,Median Age,Total Rooms,Total Bedrooms,Population,Total Houses,Latitude,Longitude
94800.00,1.84,40.00,1690.00,343.00,949.00,342.00,37.80,-122.00
164000.00,4.67,46.00,1830.00,307.00,881.00,302.00,37.80,-122.00
156000.00,2.46,36.00,2780.00,574.00,1440.00,519.00,37.80,-122.00
197000.00,6.07,39.00,1820.00,286.00,763.00,270.00,37.80,-122.00
279000.00,4.83,27.00,2230.00,365.00,1300.00,355.00,37.80,-122.00
253000.00,5.57,34.00,1510.00,231.00,545.00,211.00,37.80,-122.00
275000.00,5.37,26.00,3270.00,491.00,1220.00,533.00,37.80,-122.00
250000.00,6.86,33.00,1810.00,261.00,808.00,219.00,37.80,-122.00
330000.00,7.69,28.00,794.00,111.00,329.00,109.00,37.80,-122.00
196000.00,4.03,36.00,690.00,105.00,299.00,109.00,37.80,-122.00
256000.00,6.83,33.00,1330.00,200.00,579.00,202.00,37.80,-122.00
311000.00,4.97,30.00,414.00,54.00,137.00,50.00,37.80,-122.00
330000.00,5.36,36.00,768.00,93.00,229.00,93.00,37.80,-122.00
249000.00,5.00,41.00,4400.00,666.00,1480.00,648.00,37.70,-122.00
143000.00,2.92,46.00,954.00,161.00,429.00,154.00,37.80,-122.00
126000.00,3.89,40.00,1450.00,256.00,849.00,255.00,37.80,-122.00
136000.00,3.23,44.00,1940.00,399.00,946.00,331.00,37.80,-122.00
131000.00,3.15,41.00,856.00,178.00,571.00,191.00,37.70,-122.00
108000.00,2.54,24.00,1790.00,454.00,1140.00,386.00,37.80,-122.00
111000.00,2.56,44.00,617.00,131.00,378.00,135.00,37.80,-122.00
122000.00,3.51,43.00,1380.00,275.00,853.00,272.00,37.70,-122.00
118000.00,3.31,49.00,1330.00,277.00,764.00,282.00,37.70,-122.00
95200.00,1.82,40.00,1230.00,294.00,928.00,261.00,37.80,-122.00
94300.00,3.80,35.00,667.00,140.00,406.00,133.00,37.80,-122.00
92500.00,2.29,34.00,1220.00,281.00,824.00,280.00,37.70,-122.00
91800.00,2.50,37.00,1380.00,287.00,835.00,259.00,37.80,-122.00
109000.00,4.04,43.00,1530.00,300.00,826.00,295.00,37.70,-122.00
130000.00,3.48,46.00,1030.00,181.00,567.00,211.00,37.70,-122.00
143000.00,4.15,52.00,771.00,147.00,355.00,144.00,37.70,-122.00
98200.00,2.63,47.00,824.00,223.00,533.00,166.00,37.70,-122.00
103000.00,2.02,44.00,1100.00,239.00,609.00,215.00,37.70,-122.00
277000.00,3.33,49.00,1280.00,238.00,576.00,236.00,37.90,-122.00
271000.00,5.34,52.00,1600.00,263.00,594.00,286.00,37.90,-122.00
246000.00,3.47,52.00,2250.00,422.00,870.00,377.00,37.90,-122.00
224000.00,3.51,38.00,2260.00,522.00,1030.00,509.00,37.90,-122.00
229000.00,3.14,52.00,1570.00,349.00,693.00,326.00,37.90,-122.00
212000.00,2.80,46.00,1520.00,402.00,815.00,375.00,37.90,-122.00
256000.00,4.58,15.00,5080.00,1210.00,2420.00,1150.00,37.90,-122.00
206000.00,3.02,36.00,1080.00,293.00,518.00,276.00,37.90,-122.00
221000.00,4.09,52.00,1250.00,283.00,620.00,275.00,37.90,-122.00
207000.00,4.53,42.00,1340.00,291.00,551.00,266.00,37.90,-122.00
350000.00,1.74,37.00,3060.00,930.00,2560.00,924.00,37.90,-122.00
218000.00,3.18,52.00,3170.00,698.00,1500.00,696.00,37.90,-122.00
217000.00,3.87,50.00,1210.00,261.00,523.00,227.00,37.90,-122.00
271000.00,5.17,52.00,979.00,175.00,374.00,153.00,37.90,-122.00
261000.00,5.17,52.00,2270.00,380.00,1000.00,371.00,37.90,-122.00
261000.00,4.26,52.00,1840.00,332.00,769.00,334.00,37.90,-122.00
232000.00,5.06,52.00,2180.00,421.00,940.00,423.00,37.90,-122.00
375000.00,5.62,42.00,1650.00,274.00,645.00,256.00,37.90,-122.00
357000.00,7.89,52.00,1930.00,279.00,705.00,288.00,37.90,-122.00
374000.00,7.96,52.00,2080.00,273.00,684.00,275.00,37.90,-122.00
359000.00,6.17,52.00,1800.00,240.00,572.00,236.00,37.90,-122.00
418000.00,6.94,52.00,2040.00,270.00,671.00,253.00,37.90,-122.00
431000.00,8.83,52.00,3050.00,373.00,975.00,365.00,37.90,-122.00
363000.00,7.18,52.00,2320.00,328.00,779.00,312.00,37.90,-122.00
397000.00,10.10,52.00,2000.00,250.00,658.00,244.00,37.90,-122.00
347000.00,4.91,52.00,2260.00,328.00,819.00,335.00,37.90,-122.00
327000.00,5.79,52.00,1230.00,169.00,412.00,168.00,37.90,-122.00
290000.00,4.59,52.00,2320.00,408.00,835.00,369.00,37.90,-122.00
292000.00,5.42,52.00,2070.00,329.00,722.00,306.00,37.90,-122.00
271000.00,4.13,52.00,2620.00,473.00,1090.00,487.00,37.90,-122.00
371000.00,7.27,52.00,2640.00,366.00,973.00,355.00,37.90,-122.00
336000.00,5.40,52.00,1980.00,293.00,723.00,272.00,37.90,-122.00
371000.00,7.83,37.00,2220.00,335.00,903.00,362.00,37.90,-122.00
344000.00,6.16,41.00,1130.00,195.00,356.00,181.00,37.90,-122.00
342000.00,6.38,52.00,3080.00,494.00,1010.00,462.00,37.90,-122.00
371000.00,6.68,52.00,3710.00,531.00,1210.00,504.00,37.90,-122.00
350000.00,7.54,37.00,3000.00,457.00,987.00,450.00,37.90,-122.00
369000.00,6.71,42.00,2860.00,460.00,1030.00,448.00,37.90,-122.00
392000.00,6.24,52.00,2550.00,417.00,894.00,404.00,37.90,-122.00
415000.00,5.80,52.00,2260.00,410.00,823.00,377.00,37.90,-122.00
285000.00,4.28,52.00,3360.00,648.00,1230.00,621.00,37.90,-122.00
288000.00,3.54,52.00,1690.00,391.00,669.00,367.00,37.90,-122.00
273000.00,3.01,44.00,2250.00,592.00,989.00,550.00,37.90,-122.00
260000.00,4.14,52.00,2500.00,491.00,1060.00,464.00,37.90,-122.00
255000.00,4.19,52.00,1190.00,200.00,506.00,207.00,37.90,-122.00
236000.00,3.92,52.00,1170.00,215.00,489.00,218.00,37.90,-122.00
218000.00,3.89,52.00,2160.00,424.00,824.00,388.00,37.90,-122.00
229000.00,3.11,48.00,2370.00,490.00,1030.00,475.00,37.90,-122.00
192000.00,2.99,46.00,1900.00,442.00,920.00,425.00,37.90,-122.00
179000.00,3.56,52.00,1650.00,395.00,841.00,380.00,37.90,-122.00
188000.00,1.48,45.00,453.00,146.00,749.00,137.00,37.90,-122.00
139000.00,1.70,52.00,409.00,97.00,208.00,98.00,37.90,-122.00
150000.00,2.17,10.00,503.00,118.00,228.00,100.00,37.90,-122.00
141000.00,2.75,50.00,499.00,127.00,287.00,128.00,37.90,-122.00
120000.00,2.57,52.00,477.00,119.00,218.00,106.00,37.90,-122.00
145000.00,2.90,46.00,1650.00,376.00,854.00,355.00,37.90,-122.00
145000.00,2.22,52.00,3120.00,749.00,1700.00,684.00,37.90,-122.00
246000.00,3.23,52.00,957.00,188.00,403.00,172.00,37.90,-122.00
200000.00,3.52,52.00,589.00,132.00,288.00,131.00,37.90,-122.00
174000.00,1.98,49.00,2030.00,548.00,963.00,521.00,37.90,-122.00
186000.00,2.67,50.00,1830.00,536.00,1130.00,516.00,37.90,-122.00
183000.00,3.88,52.00,895.00,198.00,386.00,204.00,37.90,-122.00
228000.00,3.01,52.00,1910.00,416.00,811.00,406.00,37.90,-122.00
221000.00,2.54,46.00,3020.00,696.00,1290.00,675.00,37.90,-122.00
212000.00,2.87,46.00,1780.00,446.00,805.00,431.00,37.90,-122.00
271000.00,2.19,52.00,2800.00,930.00,1370.00,876.00,37.90,-122.00
269000.00,1.78,30.00,1470.00,439.00,862.00,425.00,37.90,-122.00
278000.00,2.52,37.00,2620.00,682.00,1150.00,616.00,37.90,-122.00
333000.00,4.28,52.00,1150.00,255.00,483.00,249.00,37.90,-122.00
339000.00,2.94,52.00,2360.00,604.00,1560.00,573.00,37.90,-122.00
288000.00,1.73,52.00,2600.00,837.00,1800.00,769.00,37.90,-122.00
385000.00,5.23,41.00,685.00,141.00,266.00,123.00,37.90,-122.00
371000.00,2.56,42.00,1760.00,465.00,2180.00,422.00,37.90,-122.00
350000.00,0.95,52.00,1200.00,460.00,2020.00,477.00,37.90,-122.00
500000.00,1.17,52.00,609.00,236.00,1350.00,250.00,37.90,-122.00
175000.00,1.40,52.00,1090.00,371.00,3340.00,350.00,37.90,-122.00
242000.00,1.19,52.00,2770.00,998.00,1720.00,949.00,37.90,-122.00
217000.00,1.75,35.00,3220.00,1110.00,1680.00,1000.00,37.90,-122.00
211000.00,2.88,49.00,1350.00,368.00,707.00,350.00,37.90,-122.00
210000.00,2.74,52.00,3080.00,698.00,1420.00,694.00,37.90,-122.00
196000.00,3.86,52.00,938.00,195.00,393.00,189.00,37.90,-122.00
192000.00,3.56,52.00,1810.00,353.00,828.00,339.00,37.90,-122.00
182000.00,2.28,52.00,1230.00,300.00,571.00,292.00,37.90,-122.00
175000.00,2.54,44.00,2540.00,755.00,1380.00,713.00,37.90,-122.00
166000.00,2.52,46.00,1270.00,324.00,792.00,321.00,37.90,-122.00
157000.00,1.99,52.00,1670.00,404.00,815.00,372.00,37.90,-122.00
164000.00,2.82,52.00,1660.00,367.00,788.00,346.00,37.90,-122.00
150000.00,2.62,52.00,2230.00,460.00,1150.00,430.00,37.90,-122.00
151000.00,1.95,50.00,2490.00,607.00,1350.00,563.00,37.90,-122.00
170000.00,1.93,52.00,2030.00,450.00,958.00,445.00,37.90,-122.00
147000.00,1.98,49.00,2930.00,668.00,1360.00,608.00,37.90,-122.00
153000.00,2.42,52.00,2250.00,472.00,1010.00,449.00,37.90,-122.00
183000.00,2.54,49.00,2050.00,435.00,924.00,414.00,37.90,-122.00
179000.00,3.39,52.00,2000.00,417.00,780.00,358.00,37.90,-122.00
158000.00,2.57,52.00,3010.00,691.00,1580.00,636.00,37.90,-122.00
153000.00,2.28,41.00,2210.00,550.00,1210.00,568.00,37.90,-122.00
250000.00,2.61,52.00,1090.00,305.00,486.00,267.00,37.90,-122.00
206000.00,3.15,52.00,834.00,186.00,494.00,175.00,37.90,-122.00
219000.00,2.69,52.00,1770.00,372.00,849.00,365.00,37.90,-122.00
198000.00,1.84,52.00,2310.00,583.00,1130.00,548.00,37.90,-122.00
254000.00,1.63,35.00,5160.00,1740.00,3280.00,1740.00,37.90,-122.00
257000.00,2.90,52.00,3500.00,832.00,1490.00,794.00,37.90,-122.00
290000.00,2.94,52.00,3770.00,744.00,1460.00,679.00,37.90,-122.00
242000.00,3.39,52.00,2890.00,604.00,1250.00,538.00,37.90,-122.00
490000.00,3.04,48.00,2150.00,517.00,1660.00,459.00,37.90,-122.00
446000.00,7.09,52.00,1390.00,191.00,514.00,202.00,37.90,-122.00
456000.00,5.05,52.00,1710.00,318.00,719.00,295.00,37.90,-122.00
337000.00,1.77,52.00,1590.00,444.00,878.00,449.00,37.90,-122.00
500000.00,7.85,52.00,1670.00,225.00,517.00,214.00,37.90,-122.00
500000.00,9.40,52.00,3730.00,474.00,1370.00,496.00,37.90,-122.00
377000.00,5.38,52.00,4050.00,663.00,1320.00,590.00,37.90,-122.00
310000.00,3.26,52.00,3620.00,768.00,1510.00,755.00,37.90,-122.00
182000.00,2.71,52.00,4080.00,920.00,1800.00,815.00,37.90,-122.00
173000.00,2.24,47.00,2080.00,400.00,719.00,326.00,37.90,-122.00
151000.00,1.90,50.00,1280.00,300.00,675.00,255.00,37.90,-122.00
154000.00,1.58,52.00,1970.00,426.00,875.00,363.00,37.90,-122.00
106000.00,2.28,52.00,335.00,83.00,152.00,77.00,37.90,-122.00
142000.00,1.38,47.00,1380.00,307.00,843.00,319.00,37.90,-122.00
119000.00,2.90,52.00,610.00,145.00,281.00,132.00,37.90,-122.00
148000.00,1.73,44.00,1030.00,198.00,506.00,204.00,37.90,-122.00
133000.00,2.26,48.00,2060.00,484.00,1050.00,466.00,37.90,-122.00
133000.00,2.21,35.00,1870.00,419.00,1020.00,414.00,37.80,-122.00
127000.00,2.70,52.00,3110.00,813.00,1620.00,765.00,37.80,-122.00
144000.00,4.00,14.00,7360.00,2410.00,3100.00,2050.00,37.80,-122.00
500000.00,7.88,52.00,2990.00,379.00,947.00,361.00,37.80,-122.00
500000.00,11.90,39.00,2490.00,310.00,808.00,315.00,37.80,-122.00
500000.00,13.50,42.00,2990.00,335.00,1020.00,335.00,37.80,-122.00
500000.00,12.20,52.00,3240.00,366.00,1000.00,352.00,37.80,-122.00
466000.00,8.19,52.00,3050.00,381.00,1010.00,369.00,37.80,-122.00
500000.00,12.40,52.00,3490.00,396.00,1190.00,383.00,37.80,-122.00
458000.00,5.89,52.00,1760.00,246.00,585.00,227.00,37.80,-122.00
472000.00,8.12,52.00,2450.00,312.00,916.00,316.00,37.80,-122.00
500000.00,8.75,52.00,1610.00,203.00,556.00,179.00,37.80,-122.00
399000.00,6.16,52.00,3670.00,517.00,1470.00,520.00,37.80,-122.00
341000.00,5.88,52.00,2470.00,403.00,1100.00,398.00,37.80,-122.00
290000.00,5.21,52.00,3040.00,516.00,1240.00,518.00,37.80,-122.00
335000.00,4.72,52.00,2270.00,323.00,805.00,321.00,37.80,-122.00
333000.00,5.29,52.00,1320.00,177.00,378.00,162.00,37.80,-122.00
241000.00,2.64,52.00,1150.00,235.00,481.00,223.00,37.80,-122.00
190000.00,3.32,52.00,772.00,179.00,409.00,160.00,37.80,-122.00
206000.00,3.64,52.00,1710.00,386.00,885.00,373.00,37.80,-122.00
216000.00,3.02,52.00,2650.00,566.00,1470.00,567.00,37.80,-122.00
210000.00,3.18,52.00,1040.00,220.00,482.00,215.00,37.80,-122.00
209000.00,3.45,52.00,1530.00,320.00,825.00,264.00,37.80,-122.00
198000.00,4.31,52.00,859.00,157.00,429.00,158.00,37.80,-122.00
201000.00,3.34,52.00,970.00,217.00,528.00,208.00,37.80,-122.00
191000.00,2.92,52.00,1050.00,239.00,496.00,216.00,37.80,-122.00
208000.00,2.68,52.00,1410.00,280.00,718.00,265.00,37.80,-122.00
215000.00,3.77,52.00,1220.00,264.00,630.00,265.00,37.80,-122.00
213000.00,3.94,45.00,1170.00,263.00,723.00,286.00,37.80,-122.00
293000.00,5.26,13.00,2020.00,535.00,959.00,486.00,37.80,-122.00
275000.00,2.54,30.00,4150.00,869.00,3670.00,855.00,37.80,-122.00
200000.00,2.64,42.00,2040.00,368.00,2040.00,355.00,37.80,-122.00
173000.00,2.58,29.00,5150.00,1390.00,3740.00,1270.00,37.80,-122.00
102000.00,1.94,42.00,1240.00,309.00,821.00,300.00,37.80,-122.00
221000.00,2.97,52.00,1470.00,363.00,870.00,347.00,37.80,-122.00
243000.00,3.75,27.00,4000.00,1070.00,1900.00,966.00,37.80,-122.00
265000.00,5.17,18.00,2870.00,763.00,1240.00,663.00,37.80,-122.00
219000.00,2.51,50.00,1490.00,306.00,730.00,327.00,37.80,-122.00
282000.00,2.97,52.00,1670.00,350.00,793.00,299.00,37.80,-122.00
372000.00,5.53,52.00,2250.00,388.00,1030.00,434.00,37.80,-122.00
226000.00,4.17,52.00,1730.00,377.00,872.00,363.00,37.80,-122.00
221000.00,2.71,52.00,1710.00,481.00,849.00,457.00,37.80,-122.00
235000.00,3.33,52.00,2390.00,559.00,1120.00,518.00,37.80,-122.00
254000.00,3.27,52.00,2160.00,458.00,872.00,445.00,37.80,-122.00
352000.00,4.78,52.00,1570.00,315.00,637.00,297.00,37.80,-122.00
275000.00,4.23,52.00,1700.00,371.00,663.00,340.00,37.80,-122.00
405000.00,3.36,52.00,1210.00,168.00,411.00,172.00,37.80,-122.00
228000.00,2.99,52.00,2100.00,444.00,915.00,413.00,37.80,-122.00
234000.00,2.88,52.00,1850.00,479.00,921.00,477.00,37.80,-122.00
163000.00,2.39,43.00,955.00,284.00,585.00,266.00,37.80,-122.00
243000.00,2.98,43.00,4330.00,1110.00,2090.00,1050.00,37.80,-122.00
274000.00,5.10,52.00,3010.00,542.00,1300.00,535.00,37.80,-122.00
249000.00,4.15,52.00,1050.00,185.00,374.00,176.00,37.80,-122.00
244000.00,3.48,52.00,2500.00,516.00,979.00,472.00,37.80,-122.00
241000.00,2.68,52.00,1850.00,471.00,827.00,446.00,37.80,-122.00
306000.00,5.75,52.00,1710.00,246.00,658.00,253.00,37.80,-122.00
240000.00,3.96,50.00,1540.00,289.00,654.00,268.00,37.80,-122.00
247000.00,4.95,45.00,891.00,155.00,384.00,146.00,37.80,-122.00
287000.00,4.87,27.00,4050.00,753.00,1500.00,797.00,37.80,-122.00
267000.00,3.07,52.00,2650.00,581.00,1130.00,522.00,37.80,-122.00
230000.00,3.67,49.00,2430.00,525.00,1110.00,492.00,37.80,-122.00
229000.00,4.61,52.00,2570.00,436.00,1120.00,415.00,37.80,-122.00
228000.00,4.52,21.00,7030.00,1250.00,2930.00,1240.00,37.70,-122.00
206000.00,4.46,25.00,1910.00,365.00,897.00,390.00,37.70,-122.00
351000.00,7.61,5.00,18600.00,2890.00,7430.00,2720.00,37.70,-122.00
231000.00,3.27,31.00,5790.00,1380.00,2970.00,1310.00,37.70,-122.00
253000.00,3.57,52.00,2880.00,648.00,1340.00,632.00,37.80,-122.00
354000.00,3.69,28.00,6910.00,1550.00,2970.00,1480.00,37.70,-122.00
292000.00,4.77,23.00,5680.00,1270.00,2690.00,1150.00,37.80,-122.00
100000.00,3.20,20.00,1160.00,365.00,583.00,326.00,37.80,-122.00
342000.00,7.26,12.00,14300.00,2050.00,5780.00,2010.00,37.80,-122.00
413000.00,7.06,5.00,3600.00,467.00,1740.00,512.00,37.70,-122.00
249000.00,4.63,36.00,3540.00,570.00,1480.00,529.00,37.70,-122.00
255000.00,5.30,40.00,1810.00,302.00,746.00,270.00,37.70,-122.00
242000.00,4.98,36.00,2880.00,480.00,1240.00,455.00,37.70,-122.00
295000.00,5.48,26.00,3200.00,477.00,1410.00,484.00,37.70,-122.00
340000.00,6.19,31.00,3870.00,531.00,1370.00,521.00,37.70,-122.00
275000.00,5.62,32.00,2480.00,368.00,1050.00,367.00,37.70,-122.00
239000.00,5.46,35.00,2210.00,350.00,1000.00,365.00,37.70,-122.00
266000.00,5.15,35.00,2660.00,387.00,1090.00,367.00,37.70,-122.00
330000.00,5.84,30.00,2600.00,366.00,922.00,350.00,37.70,-122.00
207000.00,4.65,36.00,4570.00,824.00,1950.00,819.00,37.70,-122.00
209000.00,4.38,25.00,2970.00,622.00,1410.00,595.00,37.70,-122.00
196000.00,3.72,30.00,3120.00,625.00,1440.00,568.00,37.70,-122.00
254000.00,5.29,31.00,1840.00,282.00,749.00,269.00,37.70,-122.00
242000.00,4.34,31.00,2050.00,336.00,867.00,329.00,37.70,-122.00
253000.00,5.21,27.00,6740.00,1070.00,2720.00,1040.00,37.70,-122.00
264000.00,6.00,30.00,1750.00,269.00,731.00,263.00,37.70,-122.00
227000.00,5.05,38.00,1660.00,295.00,781.00,301.00,37.70,-122.00
221000.00,4.82,38.00,3720.00,657.00,1780.00,652.00,37.70,-122.00
259000.00,5.25,32.00,2720.00,447.00,1160.00,410.00,37.70,-122.00
233000.00,4.13,39.00,1420.00,272.00,645.00,277.00,37.70,-122.00
232000.00,4.60,37.00,1890.00,310.00,821.00,315.00,37.70,-122.00
209000.00,3.52,33.00,3910.00,790.00,1910.00,770.00,37.70,-122.00
223000.00,3.00,32.00,3400.00,736.00,1490.00,694.00,37.70,-122.00
210000.00,3.49,25.00,3400.00,758.00,1650.00,710.00,37.70,-122.00
208000.00,2.99,33.00,4410.00,1110.00,2240.00,1050.00,37.70,-122.00
204000.00,2.54,29.00,2300.00,618.00,1020.00,552.00,37.70,-122.00
196000.00,3.30,36.00,2350.00,499.00,1110.00,467.00,37.70,-122.00
191000.00,3.10,31.00,5910.00,1310.00,3000.00,1300.00,37.70,-122.00
181000.00,2.85,43.00,1580.00,324.00,740.00,284.00,37.70,-122.00
185000.00,3.35,42.00,1410.00,274.00,629.00,244.00,37.70,-122.00
191000.00,2.40,37.00,848.00,202.00,314.00,205.00,37.70,-122.00
242000.00,3.53,15.00,3050.00,685.00,1480.00,668.00,37.70,-122.00
188000.00,4.80,20.00,4300.00,817.00,1730.00,800.00,37.70,-122.00
184000.00,3.85,52.00,2900.00,557.00,1340.00,550.00,37.70,-122.00
204000.00,4.07,52.00,1070.00,201.00,440.00,192.00,37.70,-122.00
252000.00,4.60,51.00,2620.00,403.00,922.00,393.00,37.70,-122.00
188000.00,2.20,49.00,1490.00,316.00,611.00,288.00,37.70,-122.00
198000.00,4.12,52.00,2260.00,416.00,994.00,412.00,37.70,-122.00
219000.00,3.95,52.00,1390.00,223.00,545.00,230.00,37.70,-122.00
275000.00,4.91,52.00,1030.00,129.00,317.00,143.00,37.70,-122.00
245000.00,2.84,45.00,3760.00,819.00,1570.00,736.00,37.70,-122.00
178000.00,3.25,46.00,2160.00,470.00,925.00,435.00,37.70,-122.00
172000.00,2.83,49.00,1700.00,408.00,768.00,385.00,37.70,-122.00
183000.00,3.72,52.00,1560.00,289.00,620.00,292.00,37.70,-122.00
175000.00,2.56,52.00,1110.00,206.00,425.00,207.00,37.70,-122.00
157000.00,3.80,45.00,1500.00,313.00,1000.00,305.00,37.70,-122.00
158000.00,3.38,45.00,726.00,147.00,519.00,135.00,37.70,-122.00
180000.00,3.24,38.00,890.00,200.00,481.00,198.00,37.70,-122.00
206000.00,4.03,36.00,2640.00,533.00,1210.00,519.00,37.70,-122.00
179000.00,3.39,35.00,2560.00,554.00,1400.00,525.00,37.70,-122.00
263000.00,5.55,36.00,361.00,69.00,158.00,58.00,37.70,-122.00
165000.00,3.37,42.00,3010.00,659.00,1820.00,664.00,37.70,-122.00
160000.00,3.53,46.00,1370.00,284.00,766.00,289.00,37.70,-122.00
158000.00,3.66,5.00,1690.00,398.00,814.00,328.00,37.70,-122.00
145000.00,2.88,38.00,1010.00,245.00,618.00,239.00,37.70,-122.00
166000.00,4.02,43.00,3780.00,814.00,2140.00,789.00,37.70,-122.00
191000.00,4.56,37.00,1510.00,242.00,632.00,253.00,37.70,-122.00
175000.00,3.46,36.00,666.00,132.00,366.00,134.00,37.70,-122.00
138000.00,3.34,10.00,2230.00,601.00,877.00,485.00,37.70,-122.00
142000.00,2.19,28.00,2220.00,587.00,830.00,573.00,37.70,-122.00
211000.00,2.91,31.00,1620.00,372.00,739.00,379.00,37.70,-122.00
198000.00,3.38,47.00,1190.00,251.00,540.00,266.00,37.70,-122.00
157000.00,2.81,29.00,4170.00,1050.00,2020.00,962.00,37.70,-122.00
265000.00,5.00,52.00,2020.00,320.00,823.00,334.00,37.70,-122.00
218000.00,3.07,38.00,1720.00,394.00,711.00,353.00,37.70,-122.00
235000.00,3.81,43.00,2260.00,390.00,931.00,368.00,37.70,-122.00
342000.00,6.91,33.00,2000.00,268.00,686.00,270.00,37.70,-122.00
367000.00,7.91,26.00,2860.00,394.00,1030.00,397.00,37.70,-122.00
244000.00,3.84,35.00,2180.00,383.00,976.00,392.00,37.70,-122.00
168000.00,4.00,35.00,1040.00,207.00,552.00,210.00,37.70,-122.00
371000.00,6.51,25.00,1130.00,153.00,340.00,171.00,37.70,-122.00
219000.00,3.52,39.00,786.00,132.00,288.00,132.00,37.70,-122.00
203000.00,2.98,45.00,1400.00,253.00,555.00,248.00,37.70,-122.00
186000.00,3.52,45.00,2320.00,451.00,1010.00,444.00,37.70,-122.00
189000.00,3.11,44.00,1610.00,339.00,776.00,346.00,37.70,-122.00
180000.00,3.58,44.00,1420.00,298.00,609.00,270.00,37.70,-122.00
203000.00,3.17,18.00,5780.00,1530.00,2440.00,1350.00,37.70,-122.00
182000.00,2.61,27.00,3090.00,866.00,1360.00,789.00,37.70,-122.00
167000.00,3.69,18.00,3910.00,1010.00,2200.00,1040.00,37.70,-122.00
184000.00,3.46,43.00,3050.00,557.00,1330.00,544.00,37.70,-122.00
218000.00,3.90,19.00,3520.00,710.00,1810.00,703.00,37.70,-122.00
192000.00,4.02,36.00,998.00,178.00,531.00,183.00,37.70,-122.00
195000.00,3.55,36.00,1460.00,244.00,672.00,261.00,37.70,-122.00
187000.00,4.59,17.00,1460.00,292.00,695.00,330.00,37.70,-122.00
223000.00,2.63,21.00,4120.00,1050.00,2160.00,998.00,37.70,-122.00
271000.00,3.40,17.00,2380.00,769.00,1220.00,643.00,37.70,-122.00
194000.00,3.97,36.00,1270.00,228.00,606.00,239.00,37.70,-122.00
190000.00,5.00,36.00,2240.00,391.00,1200.00,379.00,37.70,-122.00
189000.00,4.47,38.00,1570.00,317.00,874.00,301.00,37.70,-122.00
185000.00,3.66,38.00,1250.00,221.00,637.00,222.00,37.70,-122.00
197000.00,3.89,36.00,1500.00,287.00,703.00,276.00,37.70,-122.00
193000.00,3.46,36.00,1470.00,252.00,733.00,229.00,37.70,-122.00
192000.00,3.78,36.00,1120.00,219.00,625.00,228.00,37.70,-122.00
195000.00,2.99,36.00,1100.00,208.00,568.00,225.00,37.70,-122.00
194000.00,4.44,36.00,1720.00,303.00,836.00,311.00,37.70,-122.00
203000.00,4.00,24.00,1760.00,365.00,952.00,362.00,37.70,-122.00
83300.00,2.39,16.00,1690.00,348.00,568.00,352.00,37.70,-122.00
213000.00,4.76,24.00,2260.00,391.00,1130.00,366.00,37.70,-122.00
188000.00,5.49,5.00,2090.00,407.00,840.00,401.00,37.70,-122.00
206000.00,4.40,36.00,1480.00,278.00,796.00,283.00,37.70,-122.00
193000.00,4.01,36.00,1550.00,273.00,863.00,267.00,37.70,-122.00
205000.00,4.39,35.00,2630.00,447.00,1350.00,486.00,37.70,-122.00
213000.00,4.28,30.00,2260.00,443.00,929.00,383.00,37.70,-122.00
184000.00,5.13,39.00,1670.00,308.00,957.00,335.00,37.70,-122.00
178000.00,3.00,37.00,2140.00,535.00,1090.00,555.00,37.70,-122.00
219000.00,3.64,27.00,3340.00,613.00,1490.00,607.00,37.70,-122.00
183000.00,2.80,31.00,3180.00,716.00,1560.00,628.00,37.70,-122.00
157000.00,2.95,44.00,2340.00,500.00,1260.00,485.00,37.70,-122.00
158000.00,3.44,30.00,1200.00,269.00,695.00,279.00,37.70,-122.00
162000.00,2.88,34.00,1130.00,278.00,560.00,237.00,37.70,-122.00
152000.00,3.03,38.00,1160.00,284.00,632.00,289.00,37.70,-122.00
145000.00,2.68,41.00,3500.00,787.00,1850.00,750.00,37.70,-122.00
180000.00,2.99,17.00,2490.00,617.00,1290.00,538.00,37.70,-122.00
179000.00,4.10,35.00,2680.00,508.00,1580.00,536.00,37.70,-122.00
160000.00,2.58,19.00,2500.00,635.00,1570.00,579.00,37.70,-122.00
161000.00,2.16,23.00,1690.00,461.00,828.00,443.00,37.70,-122.00
170000.00,2.33,29.00,1300.00,306.00,835.00,338.00,37.70,-122.00
138000.00,2.42,19.00,2690.00,789.00,1770.00,724.00,37.70,-122.00
178000.00,3.91,41.00,746.00,145.00,387.00,161.00,37.70,-122.00
155000.00,2.65,37.00,2440.00,651.00,1560.00,618.00,37.70,-122.00
161000.00,3.46,42.00,1470.00,310.00,768.00,309.00,37.70,-122.00
167000.00,2.40,10.00,2230.00,560.00,1140.00,472.00,37.70,-122.00
340000.00,6.50,20.00,200.00,25.00,83.00,31.00,37.70,-122.00
